time_step,time_days,iter,pavg_psia,oil_tx_stb_p_day,cum_oil_Mstb,wat_tx_stb_p_day,cum_w_Mstb,wor_stb_stb,gas_tx_Mcf_p_day,cum_gas_Mmcf,gor_stf_stb,case
152,1498.8,1,4436.5,224.5,250.5,0.1,0.1,0.0,102.0,122.11,454.0,base12
153,1513.7,1,4438.8,224.5,253.9,0.1,0.1,0.0,102.0,123.64,454.0,base12
154,1528.8,1,4441.0,224.5,257.2,0.1,0.1,0.0,102.0,125.17,454.0,base12
155,1543.7,1,4443.3,224.5,260.6,0.1,0.1,0.0,102.0,126.69,454.0,base12
156,1558.8,1,4445.5,224.5,264.0,0.1,0.1,0.0,102.0,128.22,454.0,base12
157,1573.7,1,4447.8,224.5,267.3,0.1,0.1,0.0,102.0,129.75,454.0,base12
158,1588.8,1,4450.1,224.5,270.7,0.1,0.1,0.0,102.0,131.28,454.0,base12
159,1603.8,1,4452.3,224.5,274.1,0.1,0.1,0.0,102.0,132.81,454.0,base12
160,1618.7,1,4454.6,224.5,277.4,0.1,0.1,0.0,102.0,134.34,454.0,base12
161,1633.8,1,4456.9,224.5,280.8,0.1,0.1,0.0,102.0,135.87,454.0,base12
162,1648.7,1,4459.1,224.5,284.2,0.1,0.1,0.0,102.0,137.4,454.0,base12
163,1663.8,1,4461.4,224.5,287.5,0.1,0.1,0.0,102.0,138.93,454.0,base12
164,1678.7,1,4463.7,224.5,290.9,0.1,0.1,0.0,102.0,140.46,454.0,base12
165,1693.8,1,4465.9,224.5,294.3,0.1,0.1,0.0,102.0,141.99,454.0,base12
166,1708.7,1,4468.2,224.5,297.6,0.1,0.1,0.0,102.0,143.52,454.0,base12
167,1723.7,1,4470.5,224.5,301.0,0.1,0.1,0.0,102.0,145.05,454.0,base12
168,1738.8,1,4472.8,224.5,304.4,0.1,0.1,0.0,102.0,146.58,454.0,base12
169,1753.7,1,4475.1,224.5,307.7,0.1,0.1,0.0,102.0,148.11,454.0,base12
170,1768.8,1,4477.4,224.5,311.1,0.0,0.1,0.0,102.0,149.64,454.0,base12
171,1783.7,1,4479.7,224.5,314.5,0.0,0.1,0.0,102.0,151.17,455.0,base12
172,1798.8,1,4482.0,224.5,317.8,0.0,0.1,0.0,102.0,152.7,455.0,base12
173,1813.7,1,4484.3,224.5,321.2,0.0,0.1,0.0,102.0,154.23,455.0,base12
174,1825.0,1,4486.0,224.5,323.7,0.0,0.1,0.0,102.0,155.38,455.0,base12
175,1840.0,1,4488.3,224.5,327.1,0.0,0.1,0.0,102.0,156.91,455.0,base12
176,1855.0,1,4490.6,224.5,330.5,0.0,0.1,0.0,102.0,158.44,455.0,base12
177,1870.0,1,4492.9,224.5,333.8,0.0,0.1,0.0,102.0,159.97,455.0,base12
178,1885.0,1,4495.3,224.5,337.2,0.0,0.1,0.0,102.0,161.5,455.0,base12
179,1900.0,1,4497.6,224.5,340.6,0.0,0.1,0.0,102.0,163.04,455.0,base12
180,1915.0,1,4499.9,224.5,343.9,0.0,0.1,0.0,102.0,164.57,455.0,base12
181,1930.0,1,4502.2,224.5,347.3,0.0,0.1,0.0,102.0,166.1,455.0,base12
182,1945.0,1,4504.6,224.5,350.7,0.0,0.1,0.0,102.0,167.63,455.0,base12
183,1960.0,1,4506.9,224.6,354.0,0.0,0.1,0.0,102.0,169.16,455.0,base12
184,1975.0,1,4509.2,224.6,357.4,0.0,0.1,0.0,102.0,170.69,455.0,base12
185,1990.0,1,4511.6,224.6,360.8,0.0,0.1,0.0,102.0,172.23,455.0,base12
186,2005.0,1,4513.9,224.6,364.1,0.0,0.2,0.0,102.0,173.76,455.0,base12
187,2020.0,1,4516.3,224.6,367.5,0.0,0.2,0.0,102.0,175.29,455.0,base12
188,2035.0,1,4518.6,224.6,370.9,0.0,0.2,0.0,102.0,176.82,455.0,base12
189,2050.0,1,4521.0,224.6,374.3,0.0,0.2,0.0,102.0,178.36,455.0,base12
190,2065.0,1,4523.3,224.6,377.6,0.0,0.2,0.0,102.0,179.89,455.0,base12
191,2080.0,1,4525.7,224.6,381.0,0.0,0.2,0.0,102.0,181.42,455.0,base12
192,2095.0,1,4528.1,224.6,384.4,0.0,0.2,0.0,102.0,182.95,455.0,base12
193,2110.0,1,4530.4,224.6,387.7,0.0,0.2,0.0,102.0,184.49,455.0,base12
194,2125.0,1,4532.8,224.6,391.1,0.0,0.2,0.0,102.0,186.02,455.0,base12
195,2140.0,1,4535.2,224.6,394.5,0.0,0.2,0.0,102.0,187.55,455.0,base12
196,2155.0,1,4537.6,224.6,397.8,0.0,0.2,0.0,102.0,189.09,455.0,base12
197,2170.0,1,4539.9,224.6,401.2,0.0,0.2,0.0,102.0,190.62,455.0,base12
198,2185.0,1,4542.3,224.6,404.6,0.0,0.2,0.0,102.0,192.15,455.0,base12
199,2190.0,1,4543.1,224.6,405.7,0.0,0.2,0.0,102.0,192.66,455.0,base12
200,2197.5,1,4544.3,224.6,407.4,0.0,0.2,0.0,102.0,193.43,455.0,base12
201,2208.8,1,4546.1,224.6,409.9,0.0,0.2,0.0,102.0,194.58,455.0,base12
202,2223.7,1,4548.5,224.6,413.3,0.0,0.2,0.0,102.0,196.11,455.0,base12
203,2238.8,1,4550.9,224.7,416.6,0.0,0.2,0.0,102.0,197.65,455.0,base12
204,2253.8,1,4553.3,224.7,420.0,0.0,0.2,0.0,102.0,199.18,455.0,base12
205,2268.7,1,4555.7,224.7,423.4,0.0,0.2,0.0,102.0,200.72,455.0,base12
206,2283.7,1,4558.1,224.7,426.8,0.0,0.2,0.0,102.0,202.25,455.0,base12
207,2298.8,1,4560.5,224.7,430.1,0.0,0.2,0.0,102.0,203.78,455.0,base12
208,2313.8,1,4563.0,224.7,433.5,0.0,0.2,0.0,102.0,205.32,455.0,base12
209,2328.7,1,4565.4,224.7,436.9,0.0,0.2,0.0,102.0,206.85,455.0,base12
210,2343.8,1,4567.8,224.7,440.2,0.0,0.2,0.0,102.0,208.39,455.0,base12
211,2358.8,1,4570.3,224.7,443.6,0.0,0.2,0.0,102.0,209.92,455.0,base12
212,2373.7,1,4572.7,224.7,447.0,0.0,0.2,0.0,102.0,211.45,455.0,base12
213,2388.7,1,4575.2,224.7,450.4,0.0,0.2,0.0,102.0,212.99,455.0,base12
214,2403.8,1,4577.6,224.7,453.7,0.0,0.2,0.0,102.0,214.52,455.0,base12
215,2418.8,1,4580.0,224.7,457.1,0.0,0.2,0.0,102.0,216.06,455.0,base12
216,2433.7,1,4582.5,224.7,460.5,0.0,0.2,0.0,102.0,217.59,455.0,base12
217,2448.7,1,4584.9,224.8,463.8,0.0,0.2,0.0,102.0,219.13,455.0,base12
218,2463.8,1,4587.4,224.8,467.2,0.0,0.2,0.0,102.0,220.66,455.0,base12
219,2478.7,1,4589.9,224.8,470.6,0.0,0.2,0.0,102.0,222.2,455.0,base12
220,2493.7,1,4592.3,224.8,474.0,0.0,0.2,0.0,102.0,223.73,455.0,base12
221,2508.8,1,4594.8,224.8,477.3,0.0,0.2,0.0,102.0,225.27,455.0,base12
222,2523.8,1,4597.3,224.8,480.7,0.0,0.2,0.0,102.0,226.8,455.0,base12
223,2538.7,1,4599.8,224.8,484.1,0.0,0.2,0.0,102.0,228.34,455.0,base12
224,2553.7,1,4602.2,224.8,487.4,0.0,0.2,0.0,102.0,229.87,455.0,base12
225,2555.0,1,4602.5,224.8,487.7,0.0,0.2,0.0,102.0,230.0,455.0,base12
226,2556.9,1,4602.8,224.8,488.1,0.0,0.2,0.0,102.0,230.19,455.0,base12
227,2559.7,1,4603.3,224.8,488.8,0.0,0.2,0.0,102.0,230.48,455.0,base12
228,2563.9,1,4604.0,224.8,489.7,0.0,0.2,0.0,102.0,230.91,455.0,base12
229,2570.2,1,4605.0,224.8,491.1,0.0,0.2,0.0,102.0,231.56,455.0,base12
230,2579.7,1,4606.6,224.8,493.3,0.0,0.2,0.0,102.0,232.53,455.0,base12
231,2594.0,1,4608.9,224.8,496.5,0.0,0.2,0.0,102.0,233.99,455.0,base12
232,2609.0,1,4611.4,224.8,499.9,0.0,0.2,0.0,102.0,235.52,455.0,base12
233,2624.0,1,4614.0,224.8,503.2,0.0,0.2,0.0,102.0,237.06,455.0,base12
234,2639.0,1,4616.5,224.9,506.6,0.0,0.2,0.0,102.0,238.6,455.0,base12
235,2654.0,1,4619.0,224.9,510.0,0.0,0.2,0.0,102.0,240.13,455.0,base12
236,2669.0,1,4621.5,224.9,513.3,0.0,0.2,0.0,102.0,241.67,455.0,base12
237,2684.0,1,4624.0,224.9,516.7,0.0,0.2,0.0,102.0,243.2,455.0,base12
238,2699.0,1,4626.6,224.9,520.1,0.0,0.2,0.0,102.0,244.74,455.0,base12
239,2714.0,1,4629.1,224.9,523.5,0.0,0.2,0.0,102.0,246.27,455.0,base12
240,2729.0,1,4631.6,224.9,526.8,0.0,0.2,0.0,102.0,247.81,455.0,base12
241,2744.0,1,4634.2,224.9,530.2,0.0,0.2,0.0,102.0,249.35,455.0,base12
242,2759.0,1,4636.7,224.9,533.6,0.0,0.2,0.0,102.0,250.88,455.0,base12
243,2774.0,1,4639.3,224.9,537.0,0.0,0.2,0.0,102.0,252.42,455.0,base12
244,2789.0,1,4641.9,224.9,540.3,0.0,0.2,0.0,102.0,253.96,455.0,base12
245,2804.0,1,4644.4,224.9,543.7,0.0,0.2,0.0,102.0,255.49,455.0,base12
246,2819.0,1,4647.0,225.0,547.1,0.0,0.2,0.0,102.0,257.03,455.0,base12
247,2834.0,1,4649.6,225.0,550.5,0.0,0.2,0.0,102.0,258.56,455.0,base12
248,2849.0,1,4652.2,225.0,553.8,0.0,0.2,0.0,102.0,260.1,455.0,base12
249,2864.0,1,4654.8,225.0,557.2,0.0,0.2,0.0,102.0,261.64,455.0,base12
250,2879.0,1,4657.4,225.0,560.6,0.0,0.2,0.0,102.0,263.17,455.0,base12
251,2894.0,1,4660.0,225.0,564.0,0.0,0.2,0.0,102.0,264.71,455.0,base12
252,2909.0,1,4662.6,225.0,567.3,0.0,0.2,0.0,102.0,266.25,455.0,base12
253,2920.0,1,4664.5,225.0,569.8,0.0,0.2,0.0,102.0,267.38,455.0,base12
254,2935.0,1,4667.1,225.0,573.2,0.0,0.2,0.0,102.0,268.91,455.0,base12
255,2950.0,1,4669.8,225.0,576.6,0.0,0.2,0.0,102.0,270.45,455.0,base12
256,2965.0,1,4672.4,225.0,579.9,0.0,0.2,0.0,102.0,271.99,455.0,base12
257,2980.0,1,4675.0,225.1,583.3,0.0,0.2,0.0,102.0,273.52,455.0,base12
258,2995.0,1,4677.6,225.1,586.7,0.0,0.2,0.0,102.0,275.06,455.0,base12
259,3010.0,1,4680.3,225.1,590.1,0.0,0.2,0.0,102.0,276.6,455.0,base12
260,3025.0,1,4682.9,225.1,593.4,0.0,0.2,0.0,102.0,278.14,455.0,base12
261,3040.0,1,4685.6,225.1,596.8,0.0,0.2,0.0,102.0,279.67,455.0,base12
262,3055.0,1,4688.2,225.1,600.2,0.0,0.2,0.0,102.0,281.21,455.0,base12
263,3070.0,1,4690.9,225.1,603.6,0.0,0.2,0.0,102.0,282.75,455.0,base12
264,3085.0,1,4693.5,225.1,606.9,0.0,0.2,0.0,102.0,284.28,455.0,base12
265,3100.0,1,4696.2,225.1,610.3,0.0,0.2,0.0,102.0,285.82,455.0,base12
266,3115.0,1,4698.9,225.1,613.7,0.0,0.2,0.0,102.0,287.36,455.0,base12
267,3130.0,1,4701.6,225.2,617.1,0.0,0.2,0.0,102.0,288.9,455.0,base12
268,3145.0,1,4704.3,225.2,620.5,0.0,0.2,0.0,102.0,290.43,455.0,base12
269,3160.0,1,4707.0,225.2,623.8,0.0,0.2,0.0,102.0,291.97,455.0,base12
270,3175.0,1,4709.7,225.2,627.2,0.0,0.2,0.0,102.0,293.51,455.0,base12
271,3190.0,1,4712.4,225.2,630.6,0.0,0.2,0.0,102.0,295.05,455.0,base12
272,3205.0,1,4715.1,225.2,634.0,0.0,0.2,0.0,103.0,296.58,455.0,base12
273,3220.0,1,4717.8,225.2,637.3,0.0,0.2,0.0,103.0,298.12,455.0,base12
