P,So,Sw,Sg,day,case
5377.0,0.88,0.12,0.0,1460,base3_c
5370.0,0.88,0.12,0.0,1460,base3_c
5353.0,0.8252,0.1199,0.05486,1460,base3_c
5370.0,0.88,0.12,0.0,1460,base3_c
5377.0,0.88,0.12,0.0,1460,base3_c
5380.0,0.88,0.12,0.0,1460,base3_c
5382.0,0.8797,0.1203,0.0,1460,base3_c
5383.0,0.8696,0.1304,0.0,1460,base3_c
5381.0,0.8792,0.1208,0.0,1460,base3_c
5377.0,0.88,0.12,0.0,1460,base3_c
5373.0,0.88,0.12,0.0,1460,base3_c
5370.0,0.88,0.12,0.0,1460,base3_c
5373.0,0.88,0.12,0.0,1460,base3_c
5377.0,0.88,0.12,0.0,1460,base3_c
5381.0,0.8792,0.1208,0.0,1460,base3_c
5383.0,0.8696,0.1304,0.0,1460,base3_c
5390.0,0.6931,0.3069,0.0,1460,base3_c
5384.0,0.8473,0.1527,0.0,1460,base3_c
5380.0,0.8784,0.1216,0.0,1460,base3_c
5377.0,0.88,0.12,0.0,1460,base3_c
5376.0,0.88,0.12,0.0,1460,base3_c
5377.0,0.88,0.12,0.0,1460,base3_c
5380.0,0.8784,0.1216,0.0,1460,base3_c
5384.0,0.8473,0.1527,0.0,1460,base3_c
5390.0,0.6931,0.3069,0.0,1460,base3_c
5408.0,0.4327,0.5673,0.0,1460,base3_c
5395.0,0.6219,0.3781,0.0,1460,base3_c
5384.0,0.8471,0.1529,0.0,1460,base3_c
5381.0,0.8791,0.1209,0.0,1460,base3_c
5380.0,0.88,0.12,0.0,1460,base3_c
5381.0,0.8791,0.1209,0.0,1460,base3_c
5384.0,0.8471,0.1529,0.0,1460,base3_c
5395.0,0.6219,0.3781,0.0,1460,base3_c
5408.0,0.4327,0.5673,0.0,1460,base3_c
5431.0,0.3233,0.6767,0.0,1460,base3_c
5407.0,0.4325,0.5675,0.0,1460,base3_c
5390.0,0.6921,0.3079,0.0,1460,base3_c
5383.0,0.8693,0.1307,0.0,1460,base3_c
5382.0,0.8798,0.1202,0.0,1460,base3_c
5383.0,0.8693,0.1307,0.0,1460,base3_c
5390.0,0.6921,0.3079,0.0,1460,base3_c
5407.0,0.4325,0.5675,0.0,1460,base3_c
5431.0,0.3233,0.6767,0.0,1460,base3_c
